rating,date,content
5.0,2023.12.29,"성심당만으로도 대전을 방문하기에 충분한 이유가 된다.
너무 맛있고 가성비넘치고.. 그런데 사람도 너무 많아서 매장 한번 들어갔다 오면 진이 빠진다ㅠㅠ"
5.0,2023.12.27,너무 너무 맛있어요
5.0,2023.12.12,그저 빛
5.0,2023.12.11,"줄은 길었지만 생각보다 빨리 빠집니다.
가격도 저렴하고 맛있어요!"
5.0,2023.12.10,빵 종류도 많고 빵지순례한다면 꼭 다녀와야 하는 곳이에요. 대전하면 성심당이라고는 하지만 역시나 믿어 의심치 않았던 곳이에요. 진짜 행복 그 자체였습니다!
5.0,2023.12.08,절 가지세요 사랑해요 성심당❤️
5.0,2023.12.08,대전시청입니다. 웨이팅 기니 각오하고오셔야합니다
5.0,2023.12.06,"맛있고, 친절하고, 가격도 합리적이고... 3년만에 다시 찾았는데 모든 부분에서 업그레이드 된 느낌이었습니다. 2층 테라스키친의 식사도 왠만한 음식점보다 낫습니다. 멀리서 성심당만 보고 대전 오셔도 후회 안하실 거라고 생각합니다."
5.0,2023.12.04,"주차가능해서 좋았구요, 빵도 너무 맛있구! 싸고! 사람이 많았지만 그 안에서 질서가 생겨가지고 나름 쾌적했습니다 ㅋㅋㅋ 애플브리샌드위치 존맛입니다 꼭드세요ㅜ 작은메아리랑 튀소 튀소구마 3개씩 살걸 후회됩니다...ㅠㅠ❤️"
5.0,2023.12.01,크리스마스 시즌이라 그런지 사람이 정말 무지막지하게 많네용... 일요일 하루종일 줄이 정말 길더라구요! 역시 대전의 자랑 성심당~~
5.0,2023.11.27,맛있어요
5.0,2023.11.24,"최고에요,,성심당의 도시 대전! 성심당 하나만으로 재방문하고싶어오"
4.0,2023.11.17,부추빵 맛있어요! 근데 저녁 먹고 가면 원하는 빵은 다 팔려있는…
4.0,2023.11.16,"맛있긴한데, 빵에 대해 잘 모르거나 좋아하지 않는 사람은 감흥이 없을 듯 해요."
5.0,2023.11.06,대전하면 성심당
5.0,2023.11.05,12시 정도에 오면 이정도의 웨이팅을 경험 가능함. 맛은 그냥 빵임. 큰 기대를 하지는 않길 바람. 튀소도 한번 먹어볼만한 정도의 맛일 뿐.
1.0,2023.11.03,빵 싼건 알겠는데.. 인간적으로.. 매장 내 인원 제한 좀 하고 동선 정리 좀 해야할듯..
5.0,2023.10.28,"소문난 잔치집에 먹을거리 최고 많은 찐 맛집 !! 
명란바게트 부추빵 빅매치 !!!"
5.0,2023.10.14,"역시 맛있고 그냥 미쳤습니다 가성비가 좋아요 
전 빵 안 좋아하는데 첨으로 빵 맛있다 ! 싶었어오 
이것때문에 대전 다시 갈 의향 있습니다
줄이 굉장히 길었는데 생각보다 빠르게 줄어들었어요!! 두시간 걸릴 줄 알았는데 30분 기다리고 들어갔습니다 
꼭꼭 가세요!!‘

굳이 굳이 아쉬운 거 뽑자면 
안에 사람이 너무 많아서 정신이 하나도 없고 직원분들이 힘들어보여요 물어봐도 친절하시진 않았습니다 근데 이해될 정도로 바빠보이셨어요ㅠ 접기"
5.0,2023.10.07,대 혜자 베이커리!
5.0,2023.09.30,맛 있고 친절하고 가격도 저렴 합니다
5.0,2023.10.14,"역시 맛있고 그냥 미쳤습니다 가성비가 좋아요 
전 빵 안 좋아하는데 첨으로 빵 맛있다 ! 싶었어오 
이것때문에 대전 ... 더보기"
5.0,2023.09.23,사람이 엄청 많긴한데 빵은 맛있어요
5.0,2023.09.22,"전국 빵집 다 발라버리는 ㅎㄷㄷ한 빵집...대전 이외 출점하지 않는 원칙으로
가치를 더하고...노잼도시 대전을 성심당 보유도시로 만든 undisputed 빵집"
5.0,2023.09.15,운좋게 안 기달리고 바로들어왔어요 너무 맛있어요
5.0,2023.09.09,케이크가 짱입니다..!
5.0,2023.09.05,대전의 심장. 가을에는 탑셰프의 리얼 몽블랑
5.0,2023.09.03,"명란바게트와 튀김소보로 내 인생빵
근데 이거 두개 외에는 아직 맛난 걸 찾지 못함
그치만 이거 두개만으로도 계속해서 방문할 가치 충분"
4.0,2023.09.01,너무 사람이 많고 유명세로 예전에 맛있던 채소빵 등을 더이상 볼수없어 아쉬움이 남습니다.
4.0,2023.08.22,본점 맞은편에 있는 성심당이하는 빙수집 옛맛솜씨를 꼭 가세요 성심당은 빵맛집이 아니고 팥 맛집입니다 송직히 빵 자체는 별 세개 인데 팥은 별 다섯개가 맞아요!
5.0,2023.08.18,"⭐️⭐️⭐️⭐️⭐️

🚗 주차는 성심당문화원이 제일 가까움.

💵 중간

📝 보문산메아리가 내 마음속 1등. 그리고 작은메아리도 좋고 소금빵도 진짜 맛있음. 가격도 정말 착하고 양도 많고 거기다가 빵 퀄리티가 미쳤음. 한 번 먹고나면 다른 빵집 가고싶지 않아짐ㅋㅋ 샌드위치도 굉장히 맛있고 양이 많으니 꼭 사보시길 접기"
4.0,2023.08.17,빵 맛은 어디나 있는 제과점과 비슷하지만 가격이 저렴하네요 다만 사람이 너무 많아서 대기가 길어요 ㅠ
5.0,2023.08.15,대전은 노잼도시가 아님 명란바게트 잠봉뵈르 존맛탱 잠봉뵈르는 대전역쪽에 없드라고요 본점에서 다 쟁기라고~~
4.0,2023.08.09,"빵 맛있네요. 줄 안서려면 일찍 가세요.
월요일 오전 10시15분에 찍은 사진입니다."
5.0,2023.08.07,말해뭐합니까 대전은 유잼도시입니다
5.0,2023.08.05,사람이 정말 많지만 유명한 곳답게 질서있게 정리를 잘해주셔서 어렵지 않게 구매할 수 있었어요
5.0,2023.08.01,저렴하고 맛있다..
5.0,2023.07.26,명란바게트 미쳤다... 소금빵 가성비 좋으나 소금크루와상이 더 취향저격 으아 대전의 빛과 소금
4.0,2023.07.19,사람이 너무 많아서 평일에 가야해요
5.0,2023.07.17,부추빵 졸라 마싯성
5.0,2023.07.09,"대전은 성심당이 먹여살리는듯.. 이만한 빵집 진짜 없는거 같아요 수원에서 갔는데도 만족이여
케이쿠보다는 빵이 맛있는거 같긴 해요"
5.0,2023.08.18,"⭐️⭐️⭐️⭐️⭐️

🚗 주차는 성심당문화원이 제일 가까움.

💵 중간

📝 보문산메아리가 내... 더보기"
5.0,2023.07.01,빵이 가격이싸고 맛이좋아요
2.0,2023.06.14,토요일 점심때 갔는데 웨이팅은 상관없는데 매장 안이 너무 바글바글 혼잡 밀집 그 자체... 걸음 옮길 공간도 없이.. 걍 앞사람이 가면 발맞춰 움직일 수밖에 없는 상황... 한방향으로 가도 모자랄 판에 직원분은 자꾸 양방향으로 꾸역꾸역 들어가시라 안내하니 중간에서는 가려는 사람 오려는 사람 서로 충돌만 하고. 빵도 다 오픈돼있어서 위생도 신경쓰이고. 그와중에 직원분 빵 갖고 나오시면 진열하시는 그 짧은 시간 기다렸다 빵 집어올 여유도 없음. 뒤에서 자꾸 안 간다고 뭐라 하고 그분들도 다른 길이 없으니까 그렇겠지. 계산줄인지 빵줄인지 구분도 안되어 있고 구분할 공간도 없고 정신없고 여유없으니까 직원분들도 소리치시고. 그냥 대충 챙기고 빨리 거길 벗어나고 싶었음. 거의 뭐 지옥철. 사람 많을 때는 매장 내 혼잡하지 않게 한사람 빠지면 한사람 들어오는 식으로 출입 통제 좀 하셨으면. 어느정도 의지대로 움직일 수는 있어야지... 접기
5.0,2023.06.10,너무 맛있어요 또 가고 싶어요
5.0,2023.06.06,"지나가는길에 들러봤어요~~
성심당 대박!!! 좋아요"
5.0,2023.06.02,난 잠봉뵈르
5.0,2023.05.24,"대전 그자체
줄이 미친듯이 길긴 하지만 가성비 맛 미쳤다"
5.0,2023.05.22,복잡하고 웨이팅이 어느정도 있었지만 맛있음
5.0,2023.05.18,와 정신없이 고르다 빵을 10만원어치삼 .....  하나하나 다 맛있음!!
5.0,2023.05.18,"줄을 너무 서있긴 하지만 
계산도 빠르시고 종류도 거의 다 있었습니다
빵도 가격도 싸고 맛있고요
대전 또 가면 사러 갑니당 접기"
5.0,2023.05.16,케익이랑 빵파는곳이 나눠져있으니 주의하세요 ㅋ
5.0,2023.05.12,빵 이렇게 사고 2일 컷 했습니다. 식빵이 진짜 맛있었는데 더 살껄 후회했어요.
3.0,2023.05.09,줄서서 빵먹어보긴 처음. 딸기시루 먹어봤는데 맛있지만 나는 투썸 스초생이 더 좋음...
5.0,2023.05.04,사람 댕많.. ㅎㅎ 사랑 많이받은 건강한 빵 같긴했어용
5.0,2023.05.03,레전드 맛있음 주차가능한데 1시간밖에 안줬어여
5.0,2023.05.18,"줄을 너무 서있긴 하지만 
계산도 빠르시고 종류도 거의 다 있었습니다
빵도 가격도 ... 더보기"
4.0,2023.04.18,"대전의 최고 아웃풋 성심당
굉장히 맛있고 가격도 착함
주말엔 사람이 많아서 ,, 안가는거 추천"
5.0,2023.04.17,멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍멍
4.0,2023.04.09,주말에 웨이팅있고 사람넘많지만 소금빵 못잃어..
5.0,2023.03.13,"사람 반 ,, 빵 반 ,,
대전의 유잼 스팟답게 사람이 너무 많았지만 은근 회전도 빠르고 빵도 맛있고 가격도 저렴함
초코튀소를 못 사서 미련 뚝뚝 ..은 핑계고 다음에 또 갈 거임 접기"
5.0,2023.02.27,"튀소구마 진짜맛있음 부추빵은 무난무난
근데 가격이 너무 싸 성심당 최고

 접기"
3.0,2023.02.16,가격은 진짜 저렴한데 맛은 기대보다 별로였어요
5.0,2023.02.12,사람이 많아서 정신 없고 줄 서서 들어가야 하지만 가성비도 좋고 맛있었다!! 특히 앙버터샌드같은거 추천!!
5.0,2023.01.19,"참치고로케랑 감자인줄 등등 다 맛있었음
작은메아리가 최애. 소금빵도 좋고 튀소 튀구 딸기롤 호두타르트 다 맛있었음"
5.0,2023.01.14,성심당 너무 맛있어요ㅠㅠㅠㅠ
5.0,2023.01.13,맛있는데 최고의 맛까지 아닙니다만 가격대비생각하면 최고맞아영
5.0,2022.12.31,맛없는 빵이 하나도 없음 진짜ㅠ 특히 샌드위치는 꼭 하나씩 집으시길
5.0,2022.12.27,소굼빵이 1200원이라길래 몇개 집어 봤어요
5.0,2022.12.22,"대전의 심장이라는 말이 과언이 아닌게, 대전 시내 가면 모두가 똑같은 종이 가방을 들고 다니는 모습을 볼 수 있습니다 ㅋㅋㅋㅋ"
5.0,2022.12.21,사랑해요
5.0,2022.11.21,맛있고 저렴하다! 평일에도 사람 많음
5.0,2026.07.16,"성심당은 말모 말모
7월 주말에 방문하니까 웨이팅 20분 정도 했음
안내자분들 친절하시고 우산도 있어서 좋음
무엇보다 빵이 가성비 괜찮다,,
이 시기에는 힘들어서 웨이팅 하러 못 가겠지만 말차 크루아상이랑 메아리, 명란 바게트 먹으러 또 가고 어요 접기"
4.0,2026.07.12,"주말은복잡아서중구난방장날분위기
케익은비싸고빵은싸고"
5.0,2026.07.08,또 가고싶당
5.0,2026.07.06,"20여분만에 입장,,, 착한가격에"
2.0,2026.07.04,ㄹ 먼
1.0,2026.06.16,"6/16 오전 치아바타 탔슈. 탄맛나유.🤕

굽기정도도 확인하고 구매해야 하는곳인가 의문이네..

1/3먹다 버렸슈 접기"
5.0,2026.05.26,망고를 어디까지 넣어주시는거에효...??? 양 미쵸따 🤤🤤 실하니 아주그냥 입안에 망고 가득 행복 💛 성심당 갈려고 대전 여행 했는데 오길 잘했다 ㅎㅎ 성심당 짱 👏
1.0,2026.05.26,"2시간 서서 기다렸습니다. 
이런게 문화라 한번 경험해봤습니다. 
다신 안 가겠습니다."
5.0,2026.05.24,갓심당
1.0,2026.05.16,"맛은 좋습니다
그런데 직원 중 몇몇은 불친절하네요
사람 많아 치이면서 일하는거 많이 힘들겠지만
안그래도 사람많아 소리도 안들리는데 목소리는 웅얼거리고 처음 와서 어떻게 하는지 몰라 물어보면 한숨쉬고 답답하다는 듯 쳐다보고... 포인트는 앱으로만(?) 하라고...
몇번을 안들린다고 말 크게 부탁드린다고 해도 똑같이 말하고
와이프 추천에 대전 갔다가 가족들 사주려고 기분좋게 사러왔다가 기분이 안좋아지네요
본점 계산대 7번인가 6번인가 번호는 헷갈리네요
방문하시는 연령대가 젊으신 분들만 있으신 건 아닌거 같은데... 뭐 제가 더 예민 할 수 있겠습니다
장사는 잘 됩니다 접기"
5.0,2026.05.13,아 대전 사람들 부럽다
5.0,2026.05.05,정진이 답사하여 먹수지리적으로 완벽한 곳 (上)
5.0,2026.05.03,넘 맛있어요!!
1.0,2026.04.30,"웨이팅 줄 긴건 그냥 다들 새치기도 안하고 줄 잘 서서  그렇다치는데 본점 안에서가 더 질서를 잘지켜야되지않아요? 밖에서 줄 잘서면 뭐해요 안에서 다 새치기하는데
진짜 무질서의 끝을 보고 왔네요 오늘 매장 내에서나 줄 잘 세워요 고르시면 다른데 고르러 가시면 된다고 안내하지말고 줄 세워요 줄 매장안에서 욕하면서 싸워야 줄 제대로 세울거예요? 접기"
5.0,2026.04.24,성심당은 믿고 먹어도 됨 ㅎ
5.0,2026.04.15,"이사 오기 전에는 소문만 들었는데, 3월에 대전으로 이사온 후로는 성심당찐팬이 되었어요. 맛도 좋고 가성비도 좋고~성심당 최고입니다^^"
5.0,2026.04.12,최강삼성 승리하리라....
1.0,2026.04.11,"다른건 둘째 치고 빵써는 알바분 눈치 엄청줌..
빵이 많았던것도 있는데 한개를 사던 여러개를 사던 그 만큼 값을 지불했기 때문에 그만한 서비스를 받는게 맞다고 생각함. 근데 안써는 빵 두개 빼고 한 봉지 드렸는데 안썰 빵 가져가려고 하고 썰거 드리니까 “이거 다요..?;;“ 요런 반응.. 뒤에 손님은 밀리는데 빨리할 생각도 없고 건성으로 대충 썰면서도 예쁘게 써는건 기대도 안하지만 작게 썰다가 덩어리로 썰어버리고..성심당 기업이미지도 좋은편이고 일하시는 분들도 대부분 친절한편이라 좋게 생각하는데 이런 알바생 하나때문에 성심당 전체 이미지가 깎이는 느낌이네요;; 많은 사람들이 찾아주고 사랑해주는 만큼 알바교육 잘되었으면 좋겠습니다. 접기"
5.0,2026.03.25,대전의 전부. 빵을 이렇게 사도 돈이 이만큼 밖에 안 나오는게 맞나 싶어서 놀라는 곳.
5.0,2026.03.21,"대전 갈때마다 꼭 방문하는 맛집 !!
가격들도 너무 착하고 빵도 너무나 맛있어요 👍👍

•강추메뉴💓
튀소구마🍠- 제 최애 메뉴 ㅜㅜ 고구마 좋아하면 무조건 드세요! 맨날 2개씩 집어옴
크리미튀소🥛- 달달한 우유크림에 팥 조합 너무 좋아요
무화과 데니쉬- 와.. 이거 보통 퀄리티가 아님.. 위에 올라간 크림치즈+요거트 맛 나는데 너무 어울리는 조합 임 .. 성심당에서 먹은 빵 중에 탑…👍
윌넛브레드👩‍🌾- 이거 구수하니 할미입맛 저격입니다
안에 견과류가 콕콕박혀있어용 꼭 집어오세요

•추천메뉴
토요빵- 쫀득쫀득한 식감이 맛있어요!
먹물방망이- 크림치즈와 달달한 조합 넘 잘 어울려용 다만 냉동보관 오래하면 엄청 딱딱해져요 ..!
명란바게트- 아 짭짤하니 또 땡긴다!
말차튀소- 달긴 하지만 맛있음 
메론빵- 안에 들어있는 크림이 맛있어요!!
야끼소바빵(샌드위치정거장)- 당일에 먹어봤는데 일본에서 먹은거보다 맛있었어요! 야끼소바 밑에 짭짤한 소스가 발려져 있어 같이 먹으면 극락
말차크로와상🥐- 말차러버들 꼭 집어오새요!! 말차맛 찐하구 초코도 너무 잘 어울려요… 다만 안까지 크림이 꽉꽉차서 느끼할 수도!

•보통
후렌치파이- 빠삭한 식감에 겉엔 꿀 안에는 잼이 들어 있는거 같아요
초코튀소- 넘 달아용
튀김소보로- 괜찮은데 차라리 고구마나 크리미가 훨씬 맛있음
낙지고로케- 맵고 짠데 맛있음!
아몬드 크로와상- 맛있게 먹은 기억이 있어 추천메뉴였으나 밤 8시에 가서 사니 눅눅해졌여요 ㅜㅜ 늦게가서 사진 마세용

•비추🥹
소금빵- 버터의 풍미가 없음 ㅜㅜ 그냥 일반 빵 먹는거 같음)
스콘 - 밀가루 맛 많이 남
애플파이- 안에 사과가 씹히는 맛을 기대했으나 커스타드 크림에 애플잼 맛남 빵 겉에 설탕 뿌려져있는데 이거 때문에 더 달았음
애플브리치즈샌드위치- 뭔 맛으로 사먹는거예요..? 너무 느끼함

•Tip 
한가득 산 빵을 냉동 보관하시구
소보루 같이 바삭한 식감의 빵은 에어프라이어에 데워먹는게 맛있구 나머지 일반 빵들은 물 살짝 묻히거나 물스프레이로 분사해서 전자레인지에 돌리면 촉촉하니 존맛 입니다 ..!  접기"
5.0,2026.03.16,다음에 꼭 또 먹을 것: 순수롤 다른 맛
5.0,2026.03.13,"평일 저녁방문
수월하게 샀네요 
가격도 좋고 맛도 좋고^^ 담날 먹으니 더 맛났네용"
5.0,2026.07.16,"성심당은 말모 말모
7월 주말에 방문하니까 웨이팅 20분 정도 했음
안내자분들 친절하시고 우산도 있어서 좋음
무... 더보기"
1.0,2026.06.16,"6/16 오전 치아바타 탔슈. 탄맛나유.🤕

굽기정도도 확인하고... 더보기"
1.0,2026.05.16,"맛은 좋습니다
그런데 직원 중 몇몇은 불친절하네요
사람 많아 치이면서 일하는거 많이 힘들겠지만
안그래도 사람많아 소리도 안들리는... 더보기"
5.0,2026.03.21,"대전 갈때마다 꼭 방문하는 맛집 !!
가격들도 너무 착하고 빵도 너무나 맛있어요 👍👍

•강추메뉴💓
튀소구마🍠- 제... 더보기"
5.0,2026.03.09,"본점이 빵 종류 훨씬 많아서 좋아요
대전 갈 때마다 들려야겠음"
5.0,2026.03.04,"3회차 방문 -> 최근 일요일 오전 11시 기준 웨이팅 50분했음. 성심당은 최고임,,, 그리고 무조건 본점 가야함
첫번째 사진 : 2024년 12월 말 구매
두번째 사진 : 2026년 2월 말 구매 접기"
5.0,2026.02.26,리뷰 2500개 첨봐유 ㅋㅋ 색다르기보다는 보장된맛+내어릴적가격으로 집앞에있으면 좋겠는 빵집
2.0,2026.02.24,"소문난 잔치집에 먹을게 없다. 란 말이 딱 맞는 듯..
왜 이렇게 줄서서 먹고 왜 이렇게 매스컴에서 띄어주는지 모르겠음. 
그냥 빵집 임. 
그 이상 그 이하도 아님. 
단, 기부도 많이 하시고 좋은 일 많이 하신다니 장사가 잘 됐음 좋겠습니다.  접기"
5.0,2026.02.19,"이거먹으려고 출근하다싶이 준비해서 왔지만 후회는 없어요 특히 주먹밥? 그 고기먹고 먹는 볶음밥 누룽지 마냥 빠작하고 간이 짭쬬롬해요 

아니다 후회라면 그빵을 두개밖에 사오지않은 과거의 나를 후회해요 접기"
4.0,2026.02.19,요번에 말차신상 맛있음!
4.0,2026.02.19,"대전 오면 꼭 가야하는 대전의 자랑 성.심.당!!!!
맛도 좋고 가격도 괜찮음. 줄서서 기다리는 보람이 있음.
근데 딸기 시루나 이런거 솔직히 말하면 좀 별로에요...딸기 시루 빵이 좀 퍽퍽함...( 정말 제 개인적인 생각입니다. ) 접기"
5.0,2026.02.17,왜 성심당이 인기가 많은지 알 수 있었어요. 프랜차이즈 빵집에서는 맛볼 수 없는 맛이 있어요. 엄청 맛있었고 또 가고 싶어요.
5.0,2026.02.16,"튀소보단 말차튀소 
가격 좋고 맛 좋은 성심당입니다"
5.0,2026.02.14,설명절이라 평소보다 줄이 길지는 않은데 그래도 사람들이 많네요
4.0,2026.02.12,빵은 정말 맛있었지만 부족한점은 사람이 끊임없이 들어가서 복잡하다는것입니다. 몇명은 들어가고 기다리고를 했으면 좋겠습니다.
5.0,2026.02.11,"간지 좀 되기는 했지만,,딸기빙수에 딸기가 진짜 맛있었다🍓"
4.0,2026.02.09,딸기 시루 구입하는데 아침 6시부터 2시간 기다림. 맛보다는 득템하는 기분으로 양은 어마하더라 며칠을 먹었으니까 ㅎㅎ
5.0,2026.02.07,이 가격에 이 맛 못 따라옵니다.
5.0,2026.02.04,"요즘 인기인 시루도 맛있지만 성심당은 역시 빵이 근본입니다 보문산메아리,명란바게트,튀소, 그리고 김치주먹밥도 완전 맛있음 ㅎ 순수롤도 최고"
5.0,2026.02.03,"말차튀소 비주얼만 참으면 짱맛!!
직원 분들 항상 친절하세요♡"
5.0,2026.02.01,저는 녹차 시루가 더 맛있었어요
3.0,2026.01.18,"이것만으로 1점을 주고싶진 않아서 3점 남깁니다.
제가 구매한 것은 : 딸기요거롤, 말차롤, 튀소류 총 9개, 메아리빵, 딸기요거트빵, 명란바게트, 마들렌 등 다양한 빵을 샀고 다른건 만족했는데요.
말차롤에 크림이 이렇게 적나요? 다른 말차롤 후기 사진들을 보니 전혀 이렇지 않은데 정말 너무 적어서 빵맛밖에 안 느껴집니다. 제가 사온 딸기 요거롤과 비교해도 크림양이 정말 차이낚습니다. 이 한 조각만 그런게 아니고 말차롤 전체가 그랬어요.
부모님께 선물로 드리려고 말차롤을 선택한 것인데 너무 실망스럽고, 카운터 직원들 다는 아니지만 몇몇분 너무 불친절하십니다. 성심당이 바쁜 영업장인것을 고려해도 제가 고객으로서 짜증과 피곤을 마땅히 받아야할까요 ㅠ..ㅠ . 접기"
5.0,2026.03.04,"3회차 방문 -> 최근 일요일 오전 11시 기준 웨이팅 50분했음. 성심당은 최고임,,, 그리고 무조건 본점 가야함
첫번째 사진 : 2... 더보기"
2.0,2026.02.24,"소문난 잔치집에 먹을게 없다. 란 말이 딱 맞는 듯..
왜 이렇게 줄서서 먹고 왜 이렇게 매스컴에서 띄어주는지 모르겠음. 
그냥 빵집 ... 더보기"
5.0,2026.02.19,"이거먹으려고 출근하다싶이 준비해서 왔지만 후회는 없어요 특히 주먹밥? 그 고기먹고 먹는 볶음밥 누룽지 마냥 빠작하고 간이 짭쬬롬해요 
... 더보기"
5.0,2026.01.17,"맛도 5점! 분위기도 5점!
정말 맛있고, 1번 더 가고싶다.
이런 빵집은 처음이다"
5.0,2026.01.08,"평일에 갔는데도 줄슴..주말엔 생각도하기 싫네여
성심당 마을에 온것처럼 지나다니는 사람들
다 성심당 쇼핑백 들고다님ㅋㅋ
시루는 금방샀는데 빵사는데 줄섰어요
안에 들어가면 줄안스고 빵고르러 다니는거라 
완전 시장통이 따로없었지만 가격이 너무착해서 깜짝쓰..
왜 성심당 성심당 하는줄 알겠네여..
멀지만 않으면 자주오고 싶당ㅜㅜ
빵사러  왕복6시간은 힘듬..😭 접기"
5.0,2026.01.07,대전 사람들 부러워지는 빵집. 케익 구매하러 가야하는데 엄두가 안 남.. 시루 케익 도전해보고 싶다..
5.0,2025.12.28,"평일 아침 9시 매일 점심 저녁 먹을 빵사러옴
주말 및 공휴일에는 안감 줄서는데 30분 넘게걸리는데 빵 먹자고 그건 좀;;

저점 높고 소금빵은 가격 쌈 (1300)
단팥빵 (1700)<< 이건 안쌈

튀소는 그냥 무난무난 하던데 나말고 더 잘적은 사람들 있겠지 뭐

 접기"
5.0,2025.12.21,"말차 크루와상 너무 맛있었어요.
다음엔 말차딸기시루 먹으러 와야겠어요!
12/17(수) 주차장까지 줄 길게 이어져 있었는데
회전율 빨라서 30분 이내로 입장했어요. 접기"
5.0,2025.12.21,"빵 대기시간 11분 정도 걸림(주말 40분 ~ 55분), 양산 비치해둬서 너무 나이스, 밖에 안내직원은 더울 듯요 넥 선풍기라도,"
3.0,2025.12.20,"와 솔직히 잘 모르겠음
빵은 맛있고 저렴한데, 무슨 길바닥 시장통인지
줄이 꽤 길어도 빨리빨리 빠지는 느낌인데.. 이게 좀 문제인 것 같음
매장안에 사람이 너무 많아서 무질서한 사람이 많이 보임.
매장안에 빵 고를때는 줄 안서는게 맞다고 써있기도 하고 그 부분은 알고 있는데, 매장안에 사람이 너무 많다보니 빵 담으려고 대기하는데 막 밀치면서 갑자기 튀어나오는 무개념한 사람도 있고
카운터 직원들도 불칠전함 접기"
5.0,2025.12.17,평일 수요일에 갔는데... 줄이 진짜진짜 길었어요 임산부 프리패스 아님 못갈거 같아요ㅠ 안에 정신 하나도 없으니 미리 살꺼 정해서 사세요 대전은 성심당💫
5.0,2025.12.14,"진짜 대전 갈때마다 꼭 방문하는 빵 맛집입니다. 
가격도 저렴하고 빵도 맛있어서 너무너무 애정하는 빵집이에요. 

개인적으로 순크림빵, 찹쌀주먹밥, 리얼메론빵, 소금빵, 초코튀소, 토요빵, 샌드위치류 정말 추천합니다. 

매장에 사람들이 정말 많은데, 순환이 빠른편이라 기다릴만 했어요.

앞으로도 대전 갈일 있음 또 들러서 빵 왕창 사오고 싶네요.  접기"
5.0,2025.12.05,"사람이 정말 많지만 조금만 기다리면 생각보다 빨리 입장할 수 있음
선물용 빵이 잘 마련되어 있어서 대전 갈 일 있으면 방문하기 좋음!!"
5.0,2025.12.01,천국이 아닐까?
5.0,2025.12.01,평일 저녁엔 줄 안 서고 바로 입장해요~ 잔뜩 샀는데도 2만 원이라고 해서 신기했습니다.
